#tax_id,GeneID,Symbol
9606,2697,GJA1
9606,2700,GJA3
9606,2702,GJA5
9606,2703,GJA8
9606,2705,GJB1
9606,2706,GJB2
9606,2707,GJB3
9606,127534,GJB4
9606,10804,GJB6
9606,57165,GJC2
9606,349149,GJC3
9606,2710,GK
9606,2717,GLA
9606,2720,GLB1
9606,113263,GLCCI1
9606,2731,GLDC
9606,342035,GLDN
9606,2733,GLE1
9606,2735,GLI1
9606,2736,GLI2
9606,2737,GLI3
9606,84662,GLIS2
9606,169792,GLIS3
9606,11146,GLMN
9606,2739,GLO1
9606,392465,GLOD5
9606,2741,GLRA1
9606,2742,GLRA2
9606,441509,GLRA4
9606,2743,GLRB
9606,2745,GLRX
9606,51022,GLRX2
9606,10539,GLRX3
9606,51218,GLRX5
9606,2746,GLUD1
9606,2747,GLUD2
9606,2752,GLUL
9606,132158,GLYCTK
9606,2760,GM2A
9606,10691,GMEB1
9606,51053,GMNN
9606,29926,GMPPA
9606,29925,GMPPB
9606,2766,GMPR
9606,51292,GMPR2
9606,8833,GMPS
9606,2767,GNA11
9606,2771,GNAI2
9606,2773,GNAI3
9606,2774,GNAL
9606,2775,GNAO1
9606,2776,GNAQ
9606,2778,GNAS
9606,149775,GNAS-AS1
9606,2779,GNAT1
9606,2780,GNAT2
9606,2782,GNB1
9606,2784,GNB3
9606,59345,GNB4
9606,10681,GNB5
9606,10020,GNE
9606,2792,GNGT1
9606,2793,GNGT2
9606,26354,GNL3
9606,54552,GNL3L
9606,27232,GNMT
9606,8443,GNPAT
9606,79158,GNPTAB
9606,84572,GNPTG
9606,2796,GNRH1
9606,2798,GNRHR
9606,2799,GNS
9606,84559,GOLGA2P2Y
9606,2802,GOLGA3
9606,2803,GOLGA4
9606,9950,GOLGA5
9606,92344,GORAB
9606,9570,GOSR2
9606,2805,GOT1
9606,2811,GP1BA
9606,2812,GP1BB
9606,51206,GP6
9606,2815,GP9
9606,55105,GPATCH2
9606,23131,GPATCH8
9606,65056,GPBP1
9606,2719,GPC3
9606,2239,GPC4
9606,2262,GPC5
9606,10082,GPC6
9606,2819,GPD1
9606,23171,GPD1L
9606,2820,GPD2
9606,10243,GPHN
9606,2821,GPI
9606,338328,GPIHBP1
9606,27238,GPKOW
9606,2822,GPLD1
9606,2824,GPM6B
9606,101669764,GPR1-AS
9606,83550,GPR101
9606,139760,GPR119
9606,4935,GPR143
9606,387509,GPR153
9606,23432,GPR161
9606,54328,GPR173
9606,84636,GPR174
9606,440435,GPR179
9606,2849,GPR26
9606,2863,GPR39
9606,9248,GPR50
9606,9290,GPR55
9606,83873,GPR61
9606,8111,GPR68
9606,27197,GPR82
9606,54112,GPR88
9606,9737,GPRASP1
9606,114928,GPRASP2
9606,26086,GPSM1
9606,29899,GPSM2
9606,2875,GPT
9606,84706,GPT2
9606,2876,GPX1
9606,2879,GPX4
9606,2880,GPX5
9606,160622,GRASP
9606,2887,GRB10
9606,2888,GRB14
9606,2885,GRB2
9606,2886,GRB7
9606,9687,GREB1
9606,26585,GREM1
9606,64388,GREM2
9606,79977,GRHL2
9606,57822,GRHL3
9606,9380,GRHPR
9606,2890,GRIA1
9606,2892,GRIA3
9606,2894,GRID1
9606,2895,GRID2
9606,2898,GRIK2
9606,2899,GRIK3
9606,2900,GRIK4
9606,2902,GRIN1
9606,2903,GRIN2A
9606,2904,GRIN2B
9606,2906,GRIN2D
9606,23426,GRIP1
9606,56850,GRIPAP1
9606,2868,GRK4
9606,2870,GRK6
9606,2911,GRM1
9606,2914,GRM4
9606,2915,GRM5
9606,2916,GRM6
9606,2917,GRM7
9606,2918,GRM8
9606,2896,GRN
9606,2925,GRPR
9606,83743,GRWD1
9606,389207,GRXCR1
9606,643226,GRXCR2
9606,145258,GSC
9606,55876,GSDMB
9606,1687,GSDME
9606,23199,GSE1
9606,2932,GSK3B
9606,2934,GSN
9606,23708,GSPT2
9606,2936,GSR
9606,2937,GSS
9606,2939,GSTA2
9606,2944,GSTM1
9606,9446,GSTO1
9606,119391,GSTO2
9606,2950,GSTP1
9606,2961,GTF2E2
9606,404672,GTF2H5
9606,2969,GTF2I
9606,9569,GTF2IRD1
9606,84163,GTF2IRD2
9606,9330,GTF3C3
9606,84705,GTPBP3
9606,8225,GTPBP6
9606,2978,GUCA1A
9606,2979,GUCA1B
9606,2982,GUCY1A1
9606,2984,GUCY2C
9606,3000,GUCY2D
9606,2986,GUCY2F
9606,60558,GUF1
9606,2990,GUSB
9606,2992,GYG1
9606,8908,GYG2
9606,2993,GYPA
9606,2994,GYPB
9606,2995,GYPC
9606,2996,GYPE
9606,2997,GYS1
9606,2998,GYS2
9606,3001,GZMA
9606,3002,GZMB
9606,283120,H19
9606,158983,H2BFWT
9606,9563,H6PD
9606,3026,HABP2
9606,9200,HACD1
9606,57531,HACE1
9606,3033,HADH
9606,3030,HADHA
9606,3032,HADHB
9606,3029,HAGH
9606,3034,HAL
9606,57817,HAMP
9606,9421,HAND1
9606,9464,HAND2
9606,54363,HAO1
9606,51179,HAO2
9606,3035,HARS
9606,23438,HARS2
9606,3038,HAS3
9606,55559,HAUS7
9606,26762,HAVCR1
9606,84868,HAVCR2
9606,10456,HAX1
9606,3039,HBA1
9606,3040,HBA2
9606,3043,HBB
9606,3045,HBD
9606,3046,HBE1
9606,3047,HBG1
9606,3048,HBG2
9606,10767,HBS1L
9606,3052,HCCS
9606,3054,HCFC1
9606,3055,HCK
9606,348980,HCN1
9606,610,HCN2
9606,10021,HCN4
9606,3060,HCRT
9606,3062,HCRTR2
9606,3065,HDAC1
9606,83933,HDAC10
9606,8841,HDAC3
9606,9759,HDAC4
9606,10013,HDAC6
9606,55869,HDAC8
9606,9734,HDAC9
9606,3067,HDC
9606,139324,HDX
9606,23593,HEBP2
9606,79654,HECTD3
9606,57520,HECW2
9606,3070,HELLS
9606,220296,HEPACAM
9606,253012,HEPACAM2
9606,9843,HEPH
9606,8925,HERC1
9606,8924,HERC2
9606,84667,HES7
9606,8820,HESX1
9606,3073,HEXA
9606,3074,HEXB
9606,3077,HFE
9606,164045,HFM1
9606,3081,HGD
9606,3082,HGF
9606,138050,HGSNAT
9606,64399,HHIP
9606,84439,HHIPL1
9606,26275,HIBCH
9606,3090,HIC1
9606,3091,HIF1A
9606,64344,HIF3A
9606,51501,HIKESHI
9606,3094,HINT1
9606,3092,HIP1
9606,147746,HIPK4
9606,7290,HIRA
9606,440689,HIST2H2BF
9606,3097,HIVEP2
9606,59269,HIVEP3
9606,148738,HJV
9606,3098,HK1
9606,3101,HK3
9606,80201,HKDC1
9606,3105,HLA-A
9606,3106,HLA-B
9606,3107,HLA-C
9606,3108,HLA-DMA
9606,3111,HLA-DOA
9606,3112,HLA-DOB
9606,3113,HLA-DPA1
9606,3115,HLA-DPB1
9606,3117,HLA-DQA1
9606,3119,HLA-DQB1
9606,3123,HLA-DRB1
9606,3134,HLA-F
9606,3135,HLA-G
9606,3141,HLCS
9606,3131,HLF
9606,81502,HM13
9606,3145,HMBS
9606,83872,HMCN1
9606,3159,HMGA1
9606,8091,HMGA2
9606,3149,HMGB3
9606,3155,HMGCL
9606,3156,HMGCR
9606,3158,HMGCS2
9606,9324,HMGN3
9606,79366,HMGN5
9606,22993,HMGXB3
9606,3161,HMMR
9606,3162,HMOX1
9606,284293,HMSD
9606,3166,HMX1
9606,6927,HNF1A
9606,6928,HNF1B
9606,3172,HNF4A
9606,3176,HNMT
9606,3178,HNRNPA1
9606,3181,HNRNPA2B1
9606,3183,HNRNPC
9606,3184,HNRNPD
9606,9987,HNRNPDL
9606,3188,HNRNPH2
9606,3190,HNRNPK
9606,4670,HNRNPM
9606,3192,HNRNPU
9606,112817,HOGA1
9606,9455,HOMER2
9606,9454,HOMER3
9606,84525,HOPX
9606,100506311,HOTAIRM1
9606,103344718,HOTS
9606,3198,HOXA1
9606,3207,HOXA11
9606,3209,HOXA13
9606,3199,HOXA2
9606,3205,HOXA9
9606,3211,HOXB1
9606,10481,HOXB13
9606,3216,HOXB6
9606,3229,HOXC13
9606,3221,HOXC4
9606,3222,HOXC5
9606,3223,HOXC6
9606,3236,HOXD10
9606,3239,HOXD13
9606,3233,HOXD4
9606,3235,HOXD9
9606,3240,HP
9606,3208,HPCA
9606,3242,HPD
9606,3248,HPGD
9606,27306,HPGDS
9606,3250,HPR
9606,3251,HPRT1
9606,3257,HPS1
9606,84343,HPS3
9606,89781,HPS4
9606,11234,HPS5
9606,79803,HPS6
9606,10855,HPSE
9606,60495,HPSE2
9606,55806,HR
9606,3265,HRAS
9606,3273,HRG
9606,9394,HS6ST1
9606,90161,HS6ST2
9606,3290,HSD11B1
9606,3291,HSD11B2
9606,3028,HSD17B10
9606,3293,HSD17B3
9606,3295,HSD17B4
9606,3283,HSD3B1
9606,3284,HSD3B2
9606,80270,HSD3B7
9606,3298,HSF2
9606,11077,HSF2BP
9606,3299,HSF4
9606,86614,HSFY1
9606,3305,HSPA1L
9606,3309,HSPA5
9606,3312,HSPA8
9606,3313,HSPA9
9606,3315,HSPB1
9606,3316,HSPB2
9606,8988,HSPB3
9606,126393,HSPB6
9606,27129,HSPB7
9606,26353,HSPB8
9606,79663,HSPBAP1
9606,3329,HSPD1
9606,3336,HSPE1
9606,3339,HSPG2
9606,10808,HSPH1
9606,27336,HTATSF1
9606,3347,HTN3
9606,3350,HTR1A
9606,3356,HTR2A
9606,3358,HTR2C
9606,3359,HTR3A
9606,9177,HTR3B
9606,170572,HTR3C
9606,200909,HTR3D
9606,285242,HTR3E
9606,3360,HTR4
9606,3361,HTR5A
9606,3363,HTR7
9606,5654,HTRA1
9606,27429,HTRA2
9606,3064,HTT
9606,10075,HUWE1
9606,3373,HYAL1
9606,54768,HYDIN
9606,219844,HYLS1
9606,57061,HYMAI
9606,25763,HYPM
9606,3376,IARS
9606,55699,IARS2
9606,200205,IBA57
9606,25998,IBTK
9606,3383,ICAM1
9606,3386,ICAM4
9606,79664,ICE2
9606,22858,ICK
9606,29851,ICOS
9606,3397,ID1
9606,3416,IDE
9606,3417,IDH1
9606,3418,IDH2
9606,3420,IDH3B
9606,3620,IDO1
9606,3423,IDS
9606,3425,IDUA
9606,51124,IER3IP1
9606,3428,IFI16
9606,64135,IFIH1
9606,10410,IFITM3
9606,387733,IFITM5
9606,3440,IFNA2
9606,3452,IFNA21
9606,3455,IFNAR2
9606,3458,IFNG
9606,3459,IFNGR1
9606,3460,IFNGR2
9606,282617,IFNL3
9606,101180976,IFNL4
9606,3475,IFRD1
9606,55764,IFT122
9606,9742,IFT140
9606,26160,IFT172
9606,11020,IFT27
9606,112752,IFT43
9606,51098,IFT52
9606,80173,IFT74
9606,57560,IFT80
9606,28981,IFT81
9606,3476,IGBP1
9606,3479,IGF1
9606,3480,IGF1R
9606,3481,IGF2
9606,10642,IGF2BP1
9606,10644,IGF2BP2
9606,3482,IGF2R
9606,3483,IGFALS
9606,3486,IGFBP3
9606,3490,IGFBP7
9606,3508,IGHMBP2
9606,3543,IGLL1
9606,3547,IGSF1
9606,84966,IGSF21
9606,147710,IGSF23
9606,3321,IGSF3
9606,93185,IGSF8
9606,3549,IHH
9606,3551,IKBKB
9606,8517,IKBKG
9606,10320,IKZF1
9606,22806,IKZF3
9606,3586,IL10
9606,3587,IL10RA
9606,3588,IL10RB
9606,3590,IL11RA
9606,3592,IL12A
9606,3593,IL12B
9606,3594,IL12RB1
9606,3595,IL12RB2
9606,3596,IL13
9606,3597,IL13RA1
9606,3598,IL13RA2
9606,3600,IL15
9606,3603,IL16
9606,3605,IL17A
9606,112744,IL17F
9606,23765,IL17RA
9606,84818,IL17RC
9606,54756,IL17RD
9606,3606,IL18
9606,10068,IL18BP
9606,8807,IL18RAP
9606,3552,IL1A
9606,3553,IL1B
9606,3556,IL1RAP
9606,11141,IL1RAPL1
9606,26280,IL1RAPL2
9606,3557,IL1RN
9606,3558,IL2
9606,59067,IL21
9606,50615,IL21R
9606,50616,IL22
9606,149233,IL23R
9606,11009,IL24
9606,3559,IL2RA
9606,3561,IL2RG
9606,133396,IL31RA
9606,9235,IL32
9606,90865,IL33
9606,26525,IL36RN
9606,27178,IL37
9606,3565,IL4
9606,259307,IL4I1
9606,3566,IL4R
9606,3567,IL5
9606,3568,IL5RA
9606,3569,IL6
9606,3570,IL6R
9606,3575,IL7R
9606,3581,IL9R
9606,286676,ILDR1
9606,3609,ILF3
9606,3611,ILK
9606,83943,IMMP2L
9606,3612,IMPA1
9606,3613,IMPA2
9606,54928,IMPAD1
9606,3614,IMPDH1
9606,3615,IMPDH2
9606,3617,IMPG1
9606,50939,IMPG2
9606,9118,INA
9606,8552,INE1
9606,64423,INF2
9606,3621,ING1
9606,54556,ING3
9606,51147,ING4
9606,11185,INMT
9606,54617,INO80
9606,3631,INPP4A
9606,3635,INPP5D
9606,56623,INPP5E
9606,22876,INPP5F
9606,51763,INPP5K
9606,3636,INPPL1
9606,3630,INS
9606,723961,INS-IGF2
9606,3640,INSL3
9606,11172,INSL6
9606,3643,INSR
9606,65123,INTS3
9606,203522,INTS6L
9606,55656,INTS8
9606,55756,INTS9
9606,27130,INVS
9606,64768,IPPK
9606,3653,IPW
9606,9657,IQCB1
9606,84223,IQCG
9606,8826,IQGAP1
9606,10788,IQGAP2
9606,23096,IQSEC2
9606,104472848,IRAIN
9606,3654,IRAK1
9606,11213,IRAK3
9606,51135,IRAK4
9606,3659,IRF1
9606,3661,IRF3
9606,3662,IRF4
9606,3663,IRF5
9606,3664,IRF6
9606,3665,IRF7
9606,3394,IRF8
9606,345611,IRGM
9606,126298,IRGQ
9606,3667,IRS1
9606,8660,IRS2
9606,8471,IRS4
9606,10265,IRX5
9606,122961,ISCA2
9606,23479,ISCU
9606,9636,ISG15
9606,3670,ISL1
9606,729920,ISPD
9606,51477,ISYNA1
9606,83737,ITCH
9606,22801,ITGA11
9606,3673,ITGA2
9606,3674,ITGA2B
9606,3675,ITGA3
9606,3676,ITGA4
9606,3655,ITGA6
9606,3679,ITGA7
9606,8516,ITGA8
9606,3680,ITGA9
9606,3681,ITGAD
9606,3684,ITGAM
9606,3687,ITGAX
9606,3688,ITGB1
9606,26548,ITGB1BP2
9606,3689,ITGB2
9606,3690,ITGB3
9606,23421,ITGB3BP
9606,3691,ITGB4
9606,3694,ITGB6
9606,3697,ITIH1
9606,3700,ITIH4
9606,80760,ITIH5
9606,347365,ITIH6
9606,3702,ITK
9606,9452,ITM2A
9606,9445,ITM2B
9606,3704,ITPA
9606,3705,ITPK1
9606,80271,ITPKC
9606,3708,ITPR1
9606,3709,ITPR2
9606,3710,ITPR3
9606,223075,ITPRID1
9606,150771,ITPRIPL1
9606,6453,ITSN1
9606,50618,ITSN2
9606,3712,IVD
9606,3713,IVL
9606,389434,IYD
9606,9767,JADE3
9606,182,JAG1
9606,84522,JAGN1
9606,3716,JAK1
9606,3717,JAK2
9606,3718,JAK3
9606,83700,JAM3
9606,221895,JAZF1
9606,57608,JCAD
9606,221037,JMJD1C
9606,8681,JMJD7-PLA2G4B
9606,56704,JPH1
9606,57158,JPH2
9606,57338,JPH3
9606,8629,JRK
9606,126306,JSRP1
9606,3725,JUN
9606,3728,JUP
9606,8997,KALRN
9606,23189,KANK1
9606,25959,KANK2
9606,284058,KANSL1
9606,3735,KARS
9606,10524,KAT5
9606,7994,KAT6A
9606,23522,KAT6B
9606,11143,KAT7
9606,10300,KATNB1
9606,23254,KAZN
9606,390594,KBTBD13
9606,84078,KBTBD7
9606,3736,KCNA1
9606,3737,KCNA2
9606,3739,KCNA4
9606,3741,KCNA5
9606,7881,KCNAB1
9606,8514,KCNAB2
9606,3745,KCNB1
9606,3746,KCNC1
9606,3748,KCNC3
9606,3750,KCND1
9606,3751,KCND2
9606,3752,KCND3
9606,3753,KCNE1
9606,9992,KCNE2
9606,10008,KCNE3
9606,23630,KCNE5
9606,3754,KCNF1
9606,3756,KCNH1
9606,3757,KCNH2
9606,27133,KCNH5
9606,90134,KCNH7
9606,30820,KCNIP1
9606,30819,KCNIP2
9606,80333,KCNIP4
9606,3758,KCNJ1
9606,3766,KCNJ10
9606,3767,KCNJ11
9606,3768,KCNJ12
9606,3769,KCNJ13
9606,100134444,KCNJ18
9606,3759,KCNJ2
9606,3761,KCNJ4
9606,3762,KCNJ5
9606,3763,KCNJ6
9606,3764,KCNJ8
9606,89822,KCNK17
9606,338567,KCNK18
9606,3777,KCNK3
9606,51305,KCNK9
9606,3778,KCNMA1
9606,3779,KCNMB1
9606,3780,KCNN1
9606,3782,KCNN3
9606,3783,KCNN4
9606,3784,KCNQ1
9606,10984,KCNQ1OT1
9606,3785,KCNQ2
9606,3786,KCNQ3
9606,9132,KCNQ4
9606,56479,KCNQ5
9606,3790,KCNS3
9606,57582,KCNT1
9606,169522,KCNV2
9606,284252,KCTD1
9606,79734,KCTD17
9606,146212,KCTD19
9606,51133,KCTD3
9606,154881,KCTD7
9606,23028,KDM1A
9606,84678,KDM2B
9606,55818,KDM3A
9606,390245,KDM4E
9606,5927,KDM5A
9606,10765,KDM5B
9606,8242,KDM5C
9606,8284,KDM5D
9606,7403,KDM6A
9606,23135,KDM6B
9606,3791,KDR
9606,2531,KDSR
9606,3792,KEL
9606,11081,KERA
9606,154288,KHDC3L
9606,3795,KHK
9606,23351,KHNYN
9606,9703,KIAA0100
9606,9856,KIAA0319
9606,23247,KIAA0556
9606,9786,KIAA0586
9606,9851,KIAA0753
9606,84162,KIAA1109
9606,57535,KIAA1324
9606,57670,KIAA1549
9606,85449,KIAA1755
9606,57498,KIDINS220
9606,3832,KIF11
9606,113220,KIF12
9606,63971,KIF13A
9606,9928,KIF14
9606,55614,KIF16B
9606,547,KIF1A
9606,23095,KIF1B
9606,26128,KIF1BP
9606,10749,KIF1C
9606,55605,KIF21A
9606,23046,KIF21B
9606,3835,KIF22
9606,9493,KIF23
9606,347240,KIF24
9606,55083,KIF26B
9606,3796,KIF2A
9606,24137,KIF4A
9606,3798,KIF5A
9606,3800,KIF5C
9606,221458,KIF6
9606,374654,KIF7
9606,22920,KIFAP3
9606,3802,KIR2DL1
9606,3804,KIR2DL3
9606,3811,KIR3DL1
9606,3812,KIR3DL2
9606,115653,KIR3DL3
9606,84063,KIRREL2
9606,84623,KIRREL3
9606,3814,KISS1
9606,84634,KISS1R
9606,3815,KIT
9606,4254,KITLG
9606,55857,KIZ
9606,9365,KL
9606,3831,KLC1
9606,64837,KLC2
9606,10661,KLF1
9606,7071,KLF10
9606,8462,KLF11
9606,136259,KLF14
9606,1316,KLF6
9606,8609,KLF7
9606,11279,KLF8
9606,200942,KLHDC8B
9606,317719,KLHL10
9606,90293,KLHL13
9606,80311,KLHL15
9606,339451,KLHL17
9606,27252,KLHL20
9606,26249,KLHL3
9606,56062,KLHL4
9606,131377,KLHL40
9606,10324,KLHL41
9606,89857,KLHL6
9606,55975,KLHL7
9606,55958,KLHL9
9606,3816,KLK1
9606,55554,KLK15
9606,3817,KLK2
9606,354,KLK3
9606,9622,KLK4
9606,5653,KLK6
9606,284366,KLK9
9606,3818,KLKB1
9606,100144748,KLLN
9606,3823,KLRC3
9606,22914,KLRK1
9606,4297,KMT2A
9606,9757,KMT2B
9606,58508,KMT2C
9606,8085,KMT2D
9606,55904,KMT2E
9606,387893,KMT5A
9606,51111,KMT5B
9606,85442,KNDC1
9606,3827,KNG1
9606,57082,KNL1
9606,9735,KNTC1
9606,402569,KPNA7
9606,448834,KPRP
9606,11133,KPTN
9606,3845,KRAS
9606,84626,KRBA1
9606,55634,KRBOX4
9606,83999,KREMEN1
9606,889,KRIT1
9606,3848,KRT1
9606,3858,KRT10
9606,3859,KRT12
9606,3860,KRT13
9606,3861,KRT14
9606,3866,KRT15
9606,3868,KRT16
9606,3872,KRT17
9606,3875,KRT18
9606,3880,KRT19
9606,3849,KRT2
9606,54474,KRT20
9606,25984,KRT23
9606,192666,KRT24
9606,147183,KRT25
9606,353288,KRT26
9606,342574,KRT27
9606,162605,KRT28
9606,3850,KRT3
9606,3881,KRT31
9606,3882,KRT32
9606,3883,KRT33A
9606,3884,KRT33B
9606,3885,KRT34
9606,3886,KRT35
9606,8689,KRT36
9606,8688,KRT37
9606,8687,KRT38
9606,390792,KRT39
9606,3851,KRT4
9606,125115,KRT40
9606,3852,KRT5
9606,3853,KRT6A
9606,3854,KRT6B
9606,286887,KRT6C
9606,3855,KRT7
9606,112802,KRT71
9606,140807,KRT72
9606,319101,KRT73
9606,121391,KRT74
9606,9119,KRT75
9606,51350,KRT76
9606,374454,KRT77
9606,196374,KRT78
9606,338785,KRT79
9606,3856,KRT8
9606,144501,KRT80
9606,3887,KRT81
9606,3888,KRT82
9606,3889,KRT83
9606,3890,KRT84
9606,3891,KRT85
9606,3892,KRT86
9606,3857,KRT9
9606,81851,KRTAP1-1
9606,386682,KRTAP10-3
9606,388533,KRTDAP
9606,339855,KY
9606,8942,KYNU
9606,3897,L1CAM
9606,79944,L2HGDH
9606,26013,L3MBTL1
9606,84456,L3MBTL3
9606,144811,LACC1
9606,114294,LACTB
9606,284217,LAMA1
9606,3908,LAMA2
9606,3909,LAMA3
9606,3910,LAMA4
9606,3911,LAMA5
9606,3912,LAMB1
9606,3913,LAMB2
9606,3914,LAMB3
9606,3915,LAMC1
9606,3918,LAMC2
9606,10319,LAMC3
9606,3920,LAMP2
9606,28956,LAMTOR2
9606,347404,LANCL3
9606,9215,LARGE1
9606,55132,LARP1B
9606,51574,LARP7
9606,51520,LARS
9606,23395,LARS2
9606,81887,LAS1L
9606,7462,LAT2
9606,3929,LBP
9606,3930,LBR
9606,10660,LBX1
9606,167691,LCA5
9606,3931,LCAT
9606,3932,LCK
9606,84458,LCOR
9606,254251,LCORL
9606,3938,LCT
9606,11155,LDB3
9606,3939,LDHA
9606,3945,LDHB
9606,3948,LDHC
9606,3949,LDLR
9606,26119,LDLRAP1
9606,51176,LEF1
9606,7044,LEFTY2
9606,221496,LEMD2
9606,23592,LEMD3
9606,3952,LEP
9606,3953,LEPR
9606,3954,LETM1
9606,25875,LETMD1
9606,3955,LFNG
9606,3957,LGALS2
9606,3958,LGALS3
9606,9211,LGI1
9606,55366,LGR4
9606,3972,LHB
9606,3973,LHCGR
9606,340596,LHFPL1
9606,222662,LHFPL5
9606,8022,LHX3
9606,89884,LHX4
9606,26468,LHX6
9606,11019,LIAS
9606,3976,LIF
9606,3977,LIFR
9606,3978,LIG1
9606,3980,LIG3
9606,3981,LIG4
9606,11027,LILRA2
9606,11026,LILRA3
9606,3982,LIM2
9606,51474,LIMA1
9606,3984,LIMK1
9606,3985,LIMK2
9606,55679,LIMS2
9606,389421,LIN28B
9606,8825,LIN7A
9606,100129464,LINC01546
9606,400046,LINC02389
9606,55180,LINS1
9606,3988,LIPA
9606,3990,LIPC
9606,3991,LIPE
9606,200879,LIPH
9606,149998,LIPI
9606,643418,LIPN
9606,51601,LIPT1
9606,387787,LIPT2
9606,9516,LITAF
9606,3998,LMAN1
9606,79748,LMAN1L
9606,81562,LMAN2L
9606,64327,LMBR1
9606,55788,LMBRD1
9606,64788,LMF1
9606,89782,LMLN
9606,4000,LMNA
9606,4001,LMNB1
9606,84823,LMNB2
9606,4004,LMO1
9606,55885,LMO3
9606,56203,LMOD3
9606,22853,LMTK2
9606,4010,LMX1B
9606,9361,LONP1
9606,83752,LONP2
9606,79836,LONRF3
9606,4014,LOR
9606,4015,LOX
9606,125336,LOXHD1
9606,4016,LOXL1
9606,84695,LOXL3
9606,4018,LPA
9606,2846,LPAR4
9606,10161,LPAR6
9606,79888,LPCAT1
9606,23175,LPIN1
9606,9663,LPIN2
9606,4023,LPL
9606,4026,LPP
9606,9227,LRAT
9606,987,LRBA
9606,23143,LRCH1
9606,57631,LRCH2
9606,145581,LRFN5
9606,9860,LRIG2
9606,345193,LRIT3
9606,83938,LRMDA
9606,4035,LRP1
9606,26020,LRP10
9606,53353,LRP1B
9606,4036,LRP2
9606,4038,LRP4
9606,4041,LRP5
9606,4040,LRP6
9606,7804,LRP8
9606,4043,LRPAP1
9606,10128,LRPPRC
9606,9684,LRRC14
9606,389257,LRRC14B
9606,79442,LRRC2
9606,374819,LRRC37A3
9606,23639,LRRC6
9606,339977,LRRC66
9606,56262,LRRC8A
9606,80131,LRRC8E
9606,85444,LRRCC1
9606,9209,LRRFIP2
9606,79705,LRRK1
9606,120892,LRRK2
9606,221091,LRRN4CL
9606,80059,LRRTM4
9606,90678,LRSAM1
9606,220074,LRTOMT
9606,4046,LSP1
9606,4047,LSS
9606,7940,LST1
9606,4049,LTA
9606,4053,LTBP2
9606,4054,LTBP3
9606,8425,LTBP4
9606,4055,LTBR
9606,4056,LTC4S
9606,4057,LTF
9606,51631,LUC7L2
9606,338645,LUZP2
9606,51213,LUZP4
9606,4066,LYL1
9606,4067,LYN
9606,57128,LYRM4
9606,90624,LYRM7
9606,1130,LYST
9606,4069,LYZ
9606,54585,LZTFL1
9606,8216,LZTR1
9606,11178,LZTS1
9606,4081,MAB21L1
9606,10586,MAB21L2
9606,23499,MACF1
9606,140733,MACROD2
9606,8379,MAD1L1
9606,10459,MAD2L2
9606,8567,MADD
9606,4094,MAF
9606,9935,MAFB
9606,4099,MAG
9606,4100,MAGEA1
9606,4110,MAGEA11
9606,4111,MAGEA12
9606,4102,MAGEA3
9606,4103,MAGEA4
9606,4104,MAGEA5
9606,4107,MAGEA8
9606,4112,MAGEB1
9606,139422,MAGEB10
9606,286514,MAGEB18
9606,4113,MAGEB2
9606,4114,MAGEB3
9606,4115,MAGEB4
9606,158809,MAGEB6
9606,9947,MAGEC1
9606,51438,MAGEC2
9606,139081,MAGEC3
9606,9500,MAGED1
9606,10916,MAGED2
9606,81557,MAGED4B
9606,57692,MAGEE1
9606,139599,MAGEE2
9606,28986,MAGEH1
9606,54551,MAGEL2
9606,9223,MAGI1
9606,9863,MAGI2
9606,84061,MAGT1
9606,4117,MAK
9606,10892,MALT1
9606,256691,MAMDC2
9606,9794,MAML1
9606,10046,MAMLD1
9606,11253,MAN1B1
9606,4125,MAN2B1
9606,4126,MANBA
9606,7873,MANF
9606,4128,MAOA
9606,4129,MAOB
9606,81631,MAP1LC3B
9606,4133,MAP2
9606,5604,MAP2K1
9606,5605,MAP2K2
9606,5606,MAP2K3
9606,6416,MAP2K4
9606,5607,MAP2K5
9606,5608,MAP2K6
9606,5609,MAP2K7
9606,4214,MAP3K1
9606,9020,MAP3K14
9606,389840,MAP3K15
9606,51776,MAP3K20
9606,4217,MAP3K5
9606,9064,MAP3K6
9606,6885,MAP3K7
9606,1326,MAP3K8
9606,4134,MAP4
9606,5871,MAP4K2
9606,8491,MAP4K3
9606,4135,MAP6
9606,256714,MAP7D2
9606,79649,MAP7D3
9606,5594,MAPK1
9606,5602,MAPK10
9606,5600,MAPK11
9606,5595,MAPK3
9606,5599,MAPK8
9606,9479,MAPK8IP1
9606,23542,MAPK8IP2
9606,5601,MAPK9
9606,9261,MAPKAPK2
9606,7867,MAPKAPK3
9606,23005,MAPKBP1
9606,10982,MAPRE2
9606,4137,MAPT
9606,115123,MARCH3
9606,9665,MARF1
9606,2011,MARK2
9606,4140,MARK3
9606,4141,MARS
9606,92935,MARS2
9606,153562,MARVELD2
9606,5648,MASP1
9606,10747,MASP2
9606,22983,MAST1
9606,375449,MAST4
9606,84930,MASTL
9606,4143,MAT1A
9606,4144,MAT2A
9606,4146,MATN1
9606,4148,MATN3
9606,8785,MATN4
9606,9782,MATR3
9606,57506,MAVS
9606,4149,MAX
9606,4151,MB
9606,4152,MBD1
9606,8932,MBD2
9606,53615,MBD3
9606,8930,MBD4
9606,55777,MBD5
9606,4153,MBL2
9606,4154,MBNL1
9606,55796,MBNL3
9606,79143,MBOAT7
9606,8720,MBTPS1
9606,51360,MBTPS2
